,goodreads_book_id,tag_id,count,tag_name,original_title,book_id
4434,19687,11743,512,fiction,The Bear and the Dragon,5655
4435,19687,30358,313,thriller,The Bear and the Dragon,5655
4436,19687,30924,227,tom-clancy,The Bear and the Dragon,5655
4437,19688,30924,45,tom-clancy,Tom Clancy's Net Force: Breaking Point,9985
4438,19688,11743,40,fiction,Tom Clancy's Net Force: Breaking Point,9985
4439,19688,30358,34,thriller,Tom Clancy's Net Force: Breaking Point,9985
4440,19691,11743,2069,fiction,The Hunt for Red October,288
4441,19691,30358,1200,thriller,The Hunt for Red October,288
4442,19691,30924,361,tom-clancy,The Hunt for Red October,288
4443,19707,11743,478,fiction,Red Rabbit,5144
4444,19707,30358,316,thriller,Red Rabbit,5144
4445,19707,30924,247,tom-clancy,Red Rabbit,5144
4446,19793,27095,160,self-help,‎The Power of Intention‎,3674
4447,19793,28384,111,spirituality,‎The Power of Intention‎,3674
4448,19793,21689,106,non-fiction,‎The Power of Intention‎,3674
4449,19797,2938,216,art,Power of Art,5275
4450,19797,21689,62,non-fiction,Power of Art,5275
4451,19797,3027,41,art-history,Power of Art,5275
4452,20082,26837,389,science-fiction,The Renegades of Pern,8531
4453,20082,26771,265,sci-fi,The Renegades of Pern,8531
4454,20082,11305,245,fantasy,The Renegades of Pern,8531
4455,20249,26837,390,science-fiction,Hunters of Dune,9749
4456,20249,26771,290,sci-fi,Hunters of Dune,9749
4457,20249,10007,224,dune,Hunters of Dune,9749
4458,20252,11743,133,fiction,Dune: House Corrino,9675
4459,20252,26837,103,science-fiction,Dune: House Corrino,9675
4460,20252,26771,96,sci-fi,Dune: House Corrino,9675
4461,20253,26837,539,science-fiction,Dune: House Harkonnen,8049
4462,20253,26771,410,sci-fi,Dune: House Harkonnen,8049
4463,20253,10007,225,dune,Dune: House Harkonnen,8049
4464,20413,23831,876,poetry,A Child's Garden of Verses,5972
4465,20413,6953,216,childrens,A Child's Garden of Verses,5972
4466,20413,6857,191,children,A Child's Garden of Verses,5972
4467,20417,26837,900,science-fiction,Have Space Suit - Will Travel,5381
4468,20417,26771,570,sci-fi,Have Space Suit - Will Travel,5381
4469,20417,11743,207,fiction,Have Space Suit - Will Travel,5381
4470,20563,7457,787,classics,Adam Bede,5931
4471,20563,11743,355,fiction,Adam Bede,5931
4472,20563,7404,126,classic,Adam Bede,5931
4473,20564,7457,1663,classics,The Mill on the Floss,2952
4474,20564,11743,678,fiction,The Mill on the Floss,2952
4475,20564,7404,265,classic,The Mill on the Floss,2952
4476,20995,21689,215,non-fiction,Art of Seduction,7985
4477,20995,24526,211,psychology,Art of Seduction,7985
4478,20995,27095,103,self-help,Art of Seduction,7985
4479,21025,24526,510,psychology,The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients,8033
4480,21025,30263,66,therapy,The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients,8033
4481,21025,8354,65,counseling,The Gift of Therapy: An Open Letter to a New Generation of Therapists and Their Patients,8033
4482,21027,21773,74,nonfiction,Love's Executioner & Other Tales of Psychotherapy,5670
4483,21027,24557,66,psychotherapy,Love's Executioner & Other Tales of Psychotherapy,5670
4484,21027,24493,46,psych,Love's Executioner & Other Tales of Psychotherapy,5670
4485,21031,24526,345,psychology,When Nietzsche Wept: A Novel of Obsession,3928
4486,21031,11743,325,fiction,When Nietzsche Wept: A Novel of Obsession,3928
4487,21031,23471,254,philosophy,When Nietzsche Wept: A Novel of Obsession,3928
4488,21060,11305,1270,fantasy,Crown Duel ,6296
4489,21060,33114,503,young-adult,Crown Duel ,6296
4490,21060,32989,267,ya,Crown Duel ,6296
4491,21323,14821,72,horror,Cold Fire ; Hideaway; The Key to Midnight,5612
4492,21323,9124,42,dean-koontz,Cold Fire ; Hideaway; The Key to Midnight,5612
4493,21323,11743,29,fiction,Cold Fire ; Hideaway; The Key to Midnight,5612
4494,21324,13561,1149,graphic-novels,"Fables, Volume 8: Wolves",8074
4495,21324,7778,961,comics,"Fables, Volume 8: Wolves",8074
4496,21324,11305,543,fantasy,"Fables, Volume 8: Wolves",8074
4497,21325,13561,1499,graphic-novels,"Fables, Volume 4: March of the Wooden Soldiers",4874
4498,21325,7778,930,comics,"Fables, Volume 4: March of the Wooden Soldiers",4874
4499,21325,11305,702,fantasy,"Fables, Volume 4: March of the Wooden Soldiers",4874
4500,21326,13561,3564,graphic-novels,"Fables, Volume 1: Legends in Exile",1077
4501,21326,7778,2431,comics,"Fables, Volume 1: Legends in Exile",1077
4502,21326,11305,1749,fantasy,"Fables, Volume 1: Legends in Exile",1077
4503,21327,13561,1142,graphic-novels,"Fables, Volume 7: Arabian Nights (and Days)",9213
4504,21327,7778,899,comics,"Fables, Volume 7: Arabian Nights (and Days)",9213
4505,21327,11305,549,fantasy,"Fables, Volume 7: Arabian Nights (and Days)",9213
4506,21328,13547,490,graphic-novel,"Fables, Volume 6: Homelands",6411
4507,21328,8782,221,cómics,"Fables, Volume 6: Homelands",6411
4508,21328,13561,195,graphic-novels,"Fables, Volume 6: Homelands",6411
4509,21329,13561,1669,graphic-novels,"Fables, Volume 3: Storybook Love",5993
4510,21329,11305,804,fantasy,"Fables, Volume 3: Storybook Love",5993
4511,21329,7778,752,comics,"Fables, Volume 3: Storybook Love",5993
4512,21330,13561,1371,graphic-novels,"Fables, Volume 5: The Mean Seasons",7660
4513,21330,11305,632,fantasy,"Fables, Volume 5: The Mean Seasons",7660
4514,21330,7778,582,comics,"Fables, Volume 5: The Mean Seasons",7660
4515,21337,14821,669,horror,Dean Koontz's Frankenstein: Prodigal Son,3921
4516,21337,30358,172,thriller,Dean Koontz's Frankenstein: Prodigal Son,3921
4517,21337,11305,136,fantasy,Dean Koontz's Frankenstein: Prodigal Son,3921
4518,21340,14821,447,horror,Dean Koontz's Frankenstein: City of Night ,5945
4519,21340,9124,332,dean-koontz,Dean Koontz's Frankenstein: City of Night ,5945
4520,21340,11743,176,fiction,Dean Koontz's Frankenstein: City of Night ,5945
4521,21343,5951,957,business,The Five Dysfunctions of a Team,2327
4522,21343,17780,647,leadership,The Five Dysfunctions of a Team,2327
4523,21343,21689,397,non-fiction,The Five Dysfunctions of a Team,2327
4524,21348,11743,859,fiction,Aesopica,1120
4525,21348,6953,454,childrens,Aesopica,1120
4526,21348,27669,446,short-stories,Aesopica,1120
4527,21362,14821,366,horror,Seize the Night,4678
4528,21362,9124,345,dean-koontz,Seize the Night,4678
4529,21362,11743,194,fiction,Seize the Night,4678
4530,21436,16095,924,james-patterson,Cat & Mouse,2214
4531,21436,20939,585,mystery,Cat & Mouse,2214
4532,21436,1982,359,alex-cross,Cat & Mouse,2214
4533,21445,16095,1014,james-patterson,The 5th Horseman,2261
4534,21445,20939,721,mystery,The 5th Horseman,2261
4535,21445,11743,291,fiction,The 5th Horseman,2261
4536,21484,14487,79,historical-fiction,The Winds of War,2411
4537,21484,11743,55,fiction,The Winds of War,2411
4538,21484,3358,52,audible,The Winds of War,2411
4539,21611,26837,733,science-fiction,The Forever War,914
4540,21611,26771,678,sci-fi,The Forever War,914
4541,21611,11743,298,fiction,The Forever War,914
4542,21618,26837,536,science-fiction,Forever Peace ,7149
4543,21618,26771,313,sci-fi,Forever Peace ,7149
4544,21618,11743,131,fiction,Forever Peace ,7149
4545,21671,20939,1087,mystery,Mystic River,1176
4546,21671,11743,903,fiction,Mystic River,1176
4547,21671,8517,391,crime,Mystic River,1176
4548,21681,20939,418,mystery,"Darkness, Take My Hand",5167
4549,21681,11743,228,fiction,"Darkness, Take My Hand",5167
4550,21681,8517,171,crime,"Darkness, Take My Hand",5167
4551,21683,20939,344,mystery,Prayers for Rain ,6510
4552,21683,11743,189,fiction,Prayers for Rain ,6510
4553,21683,8517,130,crime,Prayers for Rain ,6510
4554,21685,20939,682,mystery,A Drink Before the War,3744
4555,21685,11743,383,fiction,A Drink Before the War,3744
4556,21685,8517,278,crime,A Drink Before the War,3744
4557,21686,20939,1558,mystery,Shutter Island,768
4558,21686,11743,1258,fiction,Shutter Island,768
4559,21686,30358,1023,thriller,Shutter Island,768
4560,21704,20939,730,mystery,The Black Dahlia,1485
4561,21704,8517,658,crime,The Black Dahlia,1485
4562,21704,11743,603,fiction,The Black Dahlia,1485
4563,21717,20939,416,mystery,Triptych,3619
4564,21717,30358,360,thriller,Triptych,3619
4565,21717,8517,311,crime,Triptych,3619
4566,21718,20939,601,mystery,Blindsighted,2373
4567,21718,30358,429,thriller,Blindsighted,2373
4568,21718,8517,370,crime,Blindsighted,2373
4569,21719,20939,334,mystery,Kisscut,5548
4570,21719,30358,254,thriller,Kisscut,5548
4571,21719,8517,247,crime,Kisscut,5548
4572,21720,16883,240,karin-slaughter,Beyond Reach,6151
4573,21720,20939,216,mystery,Beyond Reach,6151
4574,21720,30358,171,thriller,Beyond Reach,6151
4575,21721,20939,270,mystery,A Faint Cold Fear,5359
4576,21721,16883,260,karin-slaughter,A Faint Cold Fear,5359
4577,21721,30358,230,thriller,A Faint Cold Fear,5359
4578,21722,16883,247,karin-slaughter,Faithless,5771
4579,21722,20939,240,mystery,Faithless,5771
4580,21722,8517,202,crime,Faithless,5771
4581,21726,14821,420,horror,The Ruins,4772
4582,21726,11743,400,fiction,The Ruins,4772
4583,21726,29076,78,suspense,The Ruins,4772
4584,21727,11743,264,fiction,A Simple Plan,5313
4585,21727,30358,196,thriller,A Simple Plan,5313
4586,21727,20939,126,mystery,A Simple Plan,5313
4587,21745,30358,563,thriller,Without Fail ,1617
4588,21745,17838,524,lee-child,Without Fail ,1617
4589,21745,11743,459,fiction,Without Fail ,1617
4590,21787,30521,454,to-buy,The Princess Bride,89
4591,21787,26785,451,sci-fi-fantasy,The Princess Bride,89
4592,21787,32989,430,ya,The Princess Bride,89
4593,21796,11743,173,fiction,Marathon Man,5999
4594,21796,30358,124,thriller,Marathon Man,5999
4595,21796,26256,112,rory-gilmore-reading-challenge,Marathon Man,5999
4596,21996,21689,2115,non-fiction,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",217
4597,21996,14552,1414,history,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",217
4598,21996,21773,1145,nonfiction,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America",217
4599,22026,11743,282,fiction,The Sicilian,6259
4600,22026,8517,108,crime,The Sicilian,6259
4601,22026,18869,74,mafia,The Sicilian,6259
4602,22028,11743,214,fiction,Omertà,8150
4603,22028,8517,96,crime,Omertà,8150
4604,22028,18869,75,mafia,Omertà,8150
4605,22034,11743,2631,fiction,The Godfather,274
4606,22034,7457,1302,classics,The Godfather,274
4607,22034,8517,1011,crime,The Godfather,274
4608,22076,17273,203,king,From a Buick 8,2155
4609,22076,28663,113,stephen-king,From a Buick 8,2155
4610,22076,30358,91,thriller,From a Buick 8,2155
4611,22175,11743,237,fiction,Doce cuentos peregrinos,8782
4612,22175,27669,217,short-stories,Doce cuentos peregrinos,8782
4613,22175,18919,56,magical-realism,Doce cuentos peregrinos,8782
4614,22188,33114,1071,young-adult,Gossip Girl,2202
4615,22188,32989,499,ya,Gossip Girl,2202
4616,22188,6750,411,chick-lit,Gossip Girl,2202
4617,22192,32989,199,ya,All I Want Is Everything,7546
4618,22192,6750,196,chick-lit,All I Want Is Everything,7546
4619,22192,33114,161,young-adult,All I Want Is Everything,7546
4620,22193,33114,371,young-adult,You're the one that I want,6391
4621,22193,32989,150,ya,You're the one that I want,6391
4622,22193,6750,134,chick-lit,You're the one that I want,6391
4623,22200,26837,1077,science-fiction,Count Zero,3006
4624,22200,26771,913,sci-fi,Count Zero,3006
4625,22200,8755,776,cyberpunk,Count Zero,3006
4626,22205,33114,2182,young-adult,This Lullaby,615
4627,22205,26138,1298,romance,This Lullaby,615
4628,22205,32989,1158,ya,This Lullaby,615
4629,22206,11743,1402,fiction,Lullaby,1124
4630,22206,14821,378,horror,Lullaby,1124
4631,22206,8055,175,contemporary,Lullaby,1124
4632,22207,11743,346,fiction,Lullabies for Little Criminals,6770
4633,22207,6184,146,canadian,Lullabies for Little Criminals,6770
4634,22207,8055,62,contemporary,Lullabies for Little Criminals,6770
4635,22232,33114,3124,young-adult,Stargirl,369
4636,22232,32989,1395,ya,Stargirl,369
4637,22232,11743,1091,fiction,Stargirl,369
4638,22283,11743,1650,fiction,Survivor,951
4639,22283,8055,207,contemporary,Survivor,951
4640,22283,7276,165,chuck-palahniuk,Survivor,951
4641,22284,11743,1107,fiction,Diary,1389
4642,22284,14821,220,horror,Diary,1389
4643,22284,7276,144,chuck-palahniuk,Diary,1389
4644,22285,11743,952,fiction,Rant: An Oral Biography of Buster Casey,1645
4645,22285,26837,141,science-fiction,Rant: An Oral Biography of Buster Casey,1645
4646,22285,7276,135,chuck-palahniuk,Rant: An Oral Biography of Buster Casey,1645
4647,22288,11743,1169,fiction,Haunted: A Novel of Stories,1236
4648,22288,14821,1054,horror,Haunted: A Novel of Stories,1236
4649,22288,27669,359,short-stories,Haunted: A Novel of Stories,1236
4650,22290,15048,122,humor,Invisible Monsters,854
4651,22290,11743,113,fiction,Invisible Monsters,854
4652,22290,22897,98,palahniuk,Invisible Monsters,854
4653,22304,11743,318,fiction,Life after God,8801
4654,22304,27669,81,short-stories,Life after God,8801
4655,22304,6184,35,canadian,Life after God,8801
4656,22320,11743,896,fiction,Pattern Recognition,2616
4657,22320,26837,887,science-fiction,Pattern Recognition,2616
4658,22320,26771,727,sci-fi,Pattern Recognition,2616
4659,22321,26837,408,science-fiction,All Tomorrow's Parties,7603
4660,22321,26771,331,sci-fi,All Tomorrow's Parties,7603
4661,22321,8755,303,cyberpunk,All Tomorrow's Parties,7603
4662,22322,11743,493,fiction,Spook Country,6165
4663,22322,26837,388,science-fiction,Spook Country,6165
4664,22322,26771,310,sci-fi,Spook Country,6165
4665,22323,26837,833,science-fiction,Burning Chrome and Other Stories,3573
4666,22323,26771,607,sci-fi,Burning Chrome and Other Stories,3573
4667,22323,8755,508,cyberpunk,Burning Chrome and Other Stories,3573
4668,22325,26837,638,science-fiction,Idoru,5630
4669,22325,26771,482,sci-fi,Idoru,5630
4670,22325,8755,428,cyberpunk,Idoru,5630
4671,22326,26837,664,science-fiction,Virtual Light,5591
4672,22326,26771,464,sci-fi,Virtual Light,5591
4673,22326,8755,431,cyberpunk,Virtual Light,5591
4674,22327,23743,278,plays,The Miracle Worker,3548
4675,22327,4605,153,biography,The Miracle Worker,3548
4676,22327,7457,151,classics,The Miracle Worker,3548
4677,22328,11743,692,fiction,Neuromancer,400
4678,22328,26771,665,sci-fi,Neuromancer,400
4679,22328,26837,650,science-fiction,Neuromancer,400
4680,22358,7778,954,comics,We3,5401
4681,22358,13561,741,graphic-novels,We3,5401
4682,22358,13547,230,graphic-novel,We3,5401
4683,22369,7778,1010,comics,All-Star Superman (Volume 1),2526
4684,22369,13561,551,graphic-novels,All-Star Superman (Volume 1),2526
4685,22369,13547,168,graphic-novel,All-Star Superman (Volume 1),2526
4686,22374,8782,335,cómics,Batman: Arkham Asylum - A Serious House on Serious Earth,2111
4687,22374,13561,227,graphic-novels,Batman: Arkham Asylum - A Serious House on Serious Earth,2111
4688,22374,7739,112,comic,Batman: Arkham Asylum - A Serious House on Serious Earth,2111
4689,22411,16550,204,john-sandford,Invisible Prey,9657
4690,22411,20939,93,mystery,Invisible Prey,9657
4691,22411,30358,68,thriller,Invisible Prey,9657
4692,22416,13561,1305,graphic-novels,"Transmetropolitan, Vol. 1: Back on the Street",2782
4693,22416,7778,856,comics,"Transmetropolitan, Vol. 1: Back on the Street",2782
4694,22416,13547,452,graphic-novel,"Transmetropolitan, Vol. 1: Back on the Street",2782
4695,22417,7778,870,comics,"Transmetropolitan, Vol. 2: Lust for Life",7377
4696,22417,13561,671,graphic-novels,"Transmetropolitan, Vol. 2: Lust for Life",7377
4697,22417,26837,159,science-fiction,"Transmetropolitan, Vol. 2: Lust for Life",7377
4698,22418,7778,757,comics,"Transmetropolitan, Vol. 3: Year of the Bastard",8117
4699,22418,13561,588,graphic-novels,"Transmetropolitan, Vol. 3: Year of the Bastard",8117
4700,22418,13547,180,graphic-novel,"Transmetropolitan, Vol. 3: Year of the Bastard",8117
4701,22420,13561,498,graphic-novels,"Transmetropolitan, Vol. 5: Lonely City",8880
4702,22420,7778,360,comics,"Transmetropolitan, Vol. 5: Lonely City",8880
4703,22420,13547,138,graphic-novel,"Transmetropolitan, Vol. 5: Lonely City",8880
